year,energy_kbtu,ghg_tons,dc_floor
2021,5005282.6,292.5,Not Available
2021,15686672.2,902.6,Not Available
2021,7623303.6,578.8,Not Available
2021,9054873.5,538,Not Available
2021,27121759.5,1564.9,Not Available
2021,22545959.5,1337.7,Not Available
2021,4865957,332.4,Not Available
2021,6767519.1,394.5,Not Available
2021,4838254.7,289.6,Not Available
2021,7964955.3,462.4,Not Available
2021,8177795.1,478.7,Not Available
2021,4825274.4,286.9,Not Available
2021,6883948.1,399.2,Not Available
2021,15224064.2,1059.6,Not Available
2021,6756229.3,396.6,Not Available
2021,3507076.5,206.7,Not Available
2021,5224246.5,309.4,Not Available
2021,43162741.3,2976.3,Not Available
2021,13220619.5,1026.5,Not Available
2021,13203298.3,1026.7,Not Available
2021,10381137.1,804.7,Not Available
2021,8637175.5,676.7,Not Available
2021,12611939,890.4,Not Available
2021,7801204.7,454.7,Not Available
2021,Not Available,0,Not Available
2021,7958339.6,461.6,Not Available
2021,Not Available,0,Not Available
2021,11938764.4,681,Not Available
2021,9401643.1,542.6,Not Available
2021,16591066.2,965.5,Not Available
2021,5769497.3,334.7,Not Available
2021,7212245.4,529.5,Not Available
2021,275203534.1,15169.9,Not Available
2021,4250398.3,300.8,Not Available
2021,10027625.1,753.8,Not Available
2021,61774582.9,3386.8,Not Available
2021,18689491.7,1255.1,Not Available
2021,379281697.7,21553.6,Not Available
2021,6078962.1,366.4,Not Available
2021,11142359.9,638,Not Available
2021,6135642.6,357.3,Not Available
2021,8183640.1,467.1,Not Available
2021,5379662.5,401.8,Not Available
2021,11685435,704,Not Available
2021,5239236.2,398,Not Available
2021,3867319.3,290.5,Not Available
2021,7327674.1,417.3,Not Available
2021,6076634.5,445.8,Not Available
2021,11694129.7,909.3,Not Available
2021,17540921.4,1356.4,Not Available
2021,9398951.3,730.1,Not Available
2021,18166906.7,1391.4,Not Available
2021,2854489.2,217,Not Available
2021,17636086.6,1020.3,Not Available
2021,3655509.9,213.1,Not Available
2021,3927729.3,224.7,Not Available
2021,620271275.3,37495.7,Not Available
2021,6251671.1,367.1,Not Available
2021,13053014.6,921.2,Not Available
2021,1296414.5,102.8,Not Available
2021,9174321.9,537.6,Not Available
2021,70177559.3,5251.7,Not Available
2021,5949393.8,334.4,Not Available
2021,6010093.6,337.7,Not Available
2021,4541464.4,349.3,Not Available
2021,5296664.5,325.3,Not Available
2021,19608670.4,1477,Not Available
2021,9709387.9,667.9,Not Available
2021,14980544.3,940.5,Not Available
2021,5903317.6,329.4,Not Available
2021,5572108.5,419.2,Not Available
2021,7054947.1,508.7,Not Available
2021,3596292.1,219.7,Not Available
2021,8590196.1,494.4,Not Available
2021,12830535.8,735.3,Not Available
2021,7585247.6,427.6,Not Available
2021,5114519.8,292.1,Not Available
2021,7242149,412.5,Not Available
2021,4464213.2,258,Not Available
2021,5784670.2,327.6,Not Available
2021,5711903.4,324.7,Not Available
2021,5161429.6,298.2,Not Available
2021,26176694.7,2056.1,Not Available
2021,6286854.5,474,Not Available
2021,6693346.6,499,Not Available
2021,4101370.9,301.2,Not Available
2021,72378654.3,4476.4,Not Available
2021,11582384.2,887.3,Not Available
2021,38106528.5,2618.1,Not Available
2021,4085332.2,283.8,Not Available
2021,1580291.6,121.4,Not Available
2021,5444759,316,Not Available
2021,4855624.8,281.7,Not Available
2021,3423482.6,203.3,Not Available
2021,5141636.6,304.5,Not Available
2021,6766834.3,521,Not Available
2021,4190069.1,301.3,Not Available
2021,2555666.7,167.7,Not Available
2021,813108,64.6,Not Available
2021,3345282.4,193.3,Not Available
2021,2448796.3,163.5,Not Available
2021,18375675.3,1147.6,Not Available
2021,13815830.5,1076.8,Not Available
2021,20915701.5,1621.2,Not Available
2021,7880204.6,601.3,Not Available
2021,31550536.8,2132.5,Not Available
2021,12740831.2,953.7,Not Available
2021,5731753.1,344.1,Not Available
2021,6342112.1,472.1,Not Available
2021,8488225.3,651.1,Not Available
2021,16468807.1,1136.7,Not Available
2021,4064324.9,306.2,Not Available
2021,28701201.8,2057,Not Available
2021,27611424.8,2141.5,Not Available
2021,7138883.4,544.3,Not Available
2021,14689375.5,1091.4,Not Available
2021,18875788.3,1404.5,Not Available
2021,4859373.9,286.8,Not Available
2021,5067043.2,298,Not Available
2021,8537124.1,505.2,Not Available
2021,9806830.4,758.9,Not Available
2021,4436091.7,256.8,Not Available
2021,7617771.7,457.1,Not Available
2021,7050504.9,425,Not Available
2021,5012592.6,286.6,Not Available
2021,14045233.1,848.1,Not Available
2021,20112436.9,1432,4352
2021,4655163.3,267.1,Not Available
2021,9929186.1,653.1,Not Available
2021,18655975.7,1063.7,Not Available
2021,27446385.9,1768.8,Not Available
2021,38610481.7,2201.3,Not Available
2021,9138290.6,532.3,Not Available
2021,38767286.1,2209.6,Not Available
2021,18674169.6,1064.7,Not Available
2021,38660462.6,2204,Not Available
2021,37402895,2137.7,Not Available
2021,39794790.6,2264.2,Not Available
2021,18785815,1070.6,Not Available
2021,18590383.6,1060.2,Not Available
2021,6772546.1,387.6,Not Available
2021,5546887.4,320.4,Not Available
2021,9021320.3,691.8,Not Available
2021,8395347.2,478.1,Not Available
2021,5542449.1,311.9,Not Available
2021,6301112.4,455,Not Available
2021,7687579.9,435.8,Not Available
2021,10033059.2,771.1,Not Available
2021,1887759.1,137.4,Not Available
2021,1703040.1,114.2,Not Available
2021,6717740.8,384.2,Not Available
2021,7216837.6,409.5,Not Available
2021,6690242.4,484.3,Not Available
2021,6363134.1,499.5,Not Available
2021,3983333.8,273,Not Available
2021,10863657.4,836.1,Not Available
2021,34195003.6,2062.6,Not Available
2021,21439461.2,1333.2,Not Available
2021,15838237.8,1080,Not Available
2021,22470403.5,1574.3,Not Available
2021,23138875,1712.6,Not Available
2021,2705276.3,166.4,Not Available
2021,5440500.8,417.5,Not Available
2021,20334574.1,1530.5,Not Available
2021,10511731.7,616.3,Not Available
2021,7059692.4,460.4,Not Available
2021,5030368.6,377.3,Not Available
2021,4953241.8,369.8,Not Available
2021,6960915.4,519.4,Not Available
2021,4948450.1,373.2,Not Available
2021,4964836.8,377,Not Available
2021,5280689.4,392.7,Not Available
2021,4741564.4,352,Not Available
2021,12077827.6,913.1,Not Available
2021,8579364.3,502.9,Not Available
2021,12769309.8,951.4,Not Available
2021,5759066.8,430.6,Not Available
2021,7262116.4,547,Not Available
2021,36657938.8,2545.8,Not Available
2021,10978694.5,758.2,Not Available
2021,7527455,549.2,Not Available
2021,12128446.5,924.6,Not Available
2021,10598372.3,780.4,Not Available
2021,5459634.5,408.4,Not Available
2021,7714738.4,583.4,Not Available
2021,18799762,1423.1,Not Available
2021,9679832.9,711.6,Not Available
2021,9191479.8,698.2,Not Available
2021,11115315,864.4,Not Available
2021,5156771.6,295.9,Not Available
2021,5225510.2,340.7,Not Available
2021,4584704,264.7,Not Available
2021,5714318,325.8,Not Available
2021,6542552.1,369.5,Not Available
2021,5322010.1,303.7,Not Available
2021,6188426.6,360,Not Available
2021,4261087.7,249,Not Available
2021,14542912.9,1102.9,Not Available
2021,6813896.2,385.9,Not Available
2021,1833753,118.7,Not Available
2021,4767092.7,342,Not Available
2021,7352296.6,390.9,Not Available
2021,11501756.7,670.2,Not Available
2021,6543740,395.1,Not Available
2021,6638898.9,420.1,Not Available
2021,29622795.9,2195.1,Not Available
2021,4056703.6,302.8,Not Available
2021,6911864.9,466.5,Not Available
2021,13242828.1,774.5,Not Available
2021,7513453.9,584.4,Not Available
2021,4518165.3,263.8,Not Available
2021,8153500.2,467.3,Not Available
2021,6898779.6,520.5,Not Available
2021,8015527,481,Not Available
2021,10000466.3,584,Not Available
2021,6499921.1,368.1,Not Available
2021,28995389.6,2021.6,Not Available
2021,1298940.7,95,Not Available
2021,5790115.9,329.9,Not Available
2021,4234411.4,242,Not Available
2021,8057209.2,597,Not Available
2021,6089614,370,Not Available
2021,5183695.8,299,Not Available
2021,4821896.9,279,Not Available
2021,5194053.8,307.3,Not Available
2021,6004719.8,350,Not Available
2021,11408328.8,654.8,Not Available
2021,5955283.7,342.7,Not Available
2021,5899770.3,441.1,Not Available
2021,17050955.7,1020.4,Not Available
2021,19978533.4,1240.7,Not Available
2021,41523631.2,2440.4,Not Available
2021,9533226.9,704.3,Not Available
2021,22510188.2,1317.5,Not Available
2021,30066990.3,2271.4,Not Available
2021,13010031.2,828,Not Available
2021,22238097.3,1288.8,Not Available
2021,21227554.3,1503.2,Not Available
2021,34213623.8,2004.4,Not Available
2021,11175368.5,704.3,Not Available
2021,5540761.4,363.3,Not Available
2021,22869733.1,1388,Not Available
2021,16299695.1,977.7,Not Available
2021,20443397.7,1229.5,Not Available
2021,43120078.7,2581.9,Not Available
2021,57085290.6,3516.1,Not Available
2021,58163159.1,3500.7,Not Available
2021,7968192.3,492.5,Not Available
2021,5132724.5,387.7,Not Available
2021,7823097,588.2,Not Available
2021,5713427,326.3,Not Available
2021,6698675.2,433.3,Not Available
2021,15251142.7,951.8,Not Available
2021,228497003,16327.2,Not Available
2021,6476706.5,476.5,Not Available
2021,1829735,140.2,Not Available
2021,957513.2,53.2,Not Available
2021,5321461.1,401.8,Not Available
2021,16132119.8,975.7,Not Available
2021,6092626.2,373.1,Not Available
2021,5573192.4,331.2,Not Available
2021,7205655.6,424.3,Not Available
2021,13822659.9,842.4,Not Available
2021,5069912,380.7,Not Available
2021,5996215.9,350.7,Not Available
2021,40658643.5,2350.3,Not Available
2021,24359770.1,1584.4,Not Available
2021,14135137.7,967.3,Not Available
2021,9885439.9,591.6,Not Available
2021,11103620.2,670.3,Not Available
2021,12482986.3,919.3,Not Available
2021,6712823,504.5,Not Available
2021,6888691.8,392.2,Not Available
2021,8747478.2,653.6,Not Available
2021,5025900.2,288.8,Not Available
2021,7621377.1,580.6,Not Available
2021,4808680.5,277.8,Not Available
2021,6422457.9,496.6,Not Available
2021,19993495.5,1490,Not Available
2021,8020540,522.2,Not Available
2021,6639258.8,373.5,Not Available
2021,7146522.5,491.9,Not Available
2021,5449535.5,313.7,Not Available
2021,7773293.1,583.7,Not Available
2021,5845703.2,332.3,Not Available
2021,29689780.2,2251.7,Not Available
2021,3922321.7,272.5,Not Available
2021,24927780.9,1486.6,Not Available
2021,15078346.5,955.7,Not Available
2021,12386253.9,786.7,Not Available
2021,7913218.2,598.8,Not Available
2021,18234723,1417,3040
2021,16809089.9,1016.9,Not Available
2021,12050885.6,859.5,Not Available
2021,1571039.1,103.3,Not Available
2021,43703456,2706.9,Not Available
2021,35089586.8,2104.1,Not Available
2021,11020978,626,Not Available
2021,3142781.9,191.6,Not Available
2021,13457897.9,813.2,Not Available
2021,4291354.5,311.9,Not Available
2021,4855159.6,356.2,Not Available
2021,6372866.5,371.6,Not Available
2021,908979.4,62.2,Not Available
2021,682676.4,45.5,Not Available
2021,445750.7,34.2,Not Available
2021,844722.4,58.3,Not Available
2021,8329785.2,468.9,Not Available
2021,30640811.9,2038.8,Not Available
2021,15187234.6,964.7,Not Available
2021,4702672.2,373.7,Not Available
2021,12049949.8,718.6,Not Available
2021,8477377.6,497.4,Not Available
2021,6008814.1,341.1,Not Available
2021,26368819.8,1596,Not Available
2021,5920700.9,470.5,Not Available
2021,17599370.8,1011.8,Not Available
2021,61015342.5,3942.9,Not Available
2021,4006592.6,282.7,Not Available
2021,5653745.3,417.7,Not Available
2021,5394515.4,303.7,Not Available
2021,8204408.1,617,Not Available
2021,10229615.8,576,Not Available
2021,994932193.6,56204.4,Not Available
2021,28509470.8,2031.3,Not Available
2021,3779422.9,212.6,Not Available
2021,5369769.2,305.2,Not Available
2021,6534248.5,373.6,Not Available
2021,7103043,398.6,Not Available
2021,9247867.3,527.3,Not Available
2021,11788091.1,657.5,Not Available
2021,5463984.9,305.1,Not Available
2021,12601183.8,737.9,Not Available
2021,4408434.3,245,Not Available
2021,4809357.3,281.5,Not Available
2021,6036881.5,349.1,Not Available
2021,7761580.2,451.4,Not Available
2021,6275646.6,360.1,Not Available
2021,12012643.6,858.5,Not Available
2021,6400130,363.3,Not Available
2021,8899959,502.5,Not Available
2021,3428525,255.2,Not Available
2021,3248150.3,220.8,Not Available
2021,2664434.7,182.2,Not Available
2021,5653828.2,354.5,Not Available
2021,4349122.8,327.1,Not Available
2021,5591329.7,327.9,Not Available
2021,7508185.4,561.3,Not Available
2021,6032067.3,391.1,Not Available
2021,2348024.8,145.2,Not Available
2021,8706489.4,655.9,Not Available
2021,4111098.4,307,Not Available
2021,9940574.2,601,Not Available
2021,18899388.1,1312.1,Not Available
2021,9750088,732.8,Not Available
2021,4371380.2,327.3,Not Available
2021,9318574.2,543.3,Not Available
2021,9874185,744.4,Not Available
2021,12271967.8,919.9,Not Available
2021,7571576,459.3,Not Available
2021,2912434.2,207.6,Not Available
2021,17834470.1,1239.9,Not Available
2021,12648305.9,941.5,Not Available
2021,18213031.6,1363.9,Not Available
2021,19115033.4,1369.4,Not Available
2021,5301309,399.3,Not Available
2021,24359318.6,1451.8,Not Available
2021,12979452.7,921.7,Not Available
2021,10801768.6,781.9,Not Available
2021,12444588.8,761.1,Not Available
2021,8613768.1,500.1,Not Available
2021,7707164.6,430.3,Not Available
2021,6513416.1,369.1,Not Available
2021,6754355.9,383.3,Not Available
2021,9813240.6,586.1,Not Available
2021,11267794.5,673.5,Not Available
2021,11221430.8,757.2,Not Available
2021,5051791.9,309.5,Not Available
2021,12333897.3,295.5,Not Available
2021,14404860,909.2,Not Available
2021,4584873.4,268.7,Not Available
2021,18141259.8,1243.8,Not Available
2021,8267698.2,579.1,Not Available
2021,6474670,378.6,Not Available
2021,12955186.2,781.9,Not Available
2021,6141369.1,359.6,Not Available
2021,7922280.8,590.7,Not Available
2021,14849455.8,1017.8,Not Available
2021,2070272.4,163,Not Available
2021,2723146.8,183.8,Not Available
2021,4614053.3,362.8,Not Available
2021,7269098.7,414.9,Not Available
2021,6458182.3,486.9,Not Available
2021,7050298.3,395.8,Not Available
2021,5913557.9,340.3,Not Available
2021,7490673.1,428.2,Not Available
2021,7234973.7,417,Not Available
2021,6735125.4,386.4,Not Available
2021,5556162.4,320.5,Not Available
2021,5314940,304.1,Not Available
2021,4357227.1,256.1,Not Available
2021,8413735.7,489.8,Not Available
2021,6592771.3,373.8,Not Available
2021,6746798.2,385.1,Not Available
2021,5308584.7,320.7,Not Available
2021,1851126.9,127.1,Not Available
2021,3504923.9,229.1,Not Available
2021,6469440.2,397.3,Not Available
2021,6886845,395.4,Not Available
2021,6202508.3,356.1,Not Available
2021,4694956.6,266.9,Not Available
2021,26146742.7,1516,Not Available
2021,1988320.1,105.6,Not Available
2021,3254558.3,216.9,Not Available
2021,6703495.5,376.7,Not Available
2021,7181221.3,417.6,Not Available
2021,7860913.7,444.3,Not Available
2021,55836482.8,3180.1,Not Available
2021,6333427.8,367.8,Not Available
2021,19697233.7,1179.3,Not Available
2021,6800828.1,409.8,Not Available
2021,7316711.1,436.7,Not Available
2021,11614243,672.7,Not Available
2021,15760333.7,892.1,Not Available
2021,1456675.3,108.4,Not Available
2021,5831525.2,334.6,Not Available
2021,10778734.2,620.1,Not Available
2021,5499589.8,311.4,Not Available
2021,4999337.2,285.5,Not Available
2021,8416759.3,479.6,Not Available
2021,32553337.2,2017.9,Not Available
2021,6875838.2,440.1,Not Available
2021,6875838.2,440.1,Not Available
2021,6857268.1,386.5,Not Available
2021,8825376.9,509.6,Not Available
2021,7614245.1,429.4,Not Available
2021,10613549.1,621.8,Not Available
2021,6542671.5,371,Not Available
2021,6299636.9,373,Not Available
2021,5993806.7,343.4,Not Available
2021,5916038.9,336,Not Available
2021,5244020.3,298.3,Not Available
2021,6195637,358.6,Not Available
2021,4984367.8,293.8,Not Available
2021,12871481.6,760.3,Not Available
2021,4499221.5,260.8,Not Available
2021,8577734.7,487,Not Available
2021,6211212.9,462.5,Not Available
2021,7909903,454,Not Available
2021,7226050.4,409,Not Available
2021,11870413.5,673.4,Not Available
2021,7299506.6,408.2,Not Available
2021,16916554.1,977,Not Available
2021,4759564.5,314.6,Not Available
2021,2554815.6,405.2,Not Available
2021,57707069.2,4246.2,Not Available
2021,13529903.3,817.4,Not Available
2021,5515642.7,314.2,Not Available
2021,7703226.8,436.9,Not Available
2021,6343959.1,368.6,Not Available
2021,4632641.5,267,Not Available
2021,6253568.6,362.2,Not Available
2021,7167458.5,402.7,Not Available
2021,17589938.6,1000,Not Available
2021,6821694.5,501.7,Not Available
2021,5067162.5,290.8,Not Available
2021,10623772,787.3,Not Available
2021,4804579.9,275.5,Not Available
2021,4517684.8,266.3,Not Available
2021,9207337.6,518.5,Not Available
2021,6216365.1,357.1,Not Available
2021,4771220.7,321.9,Not Available
2021,5139123.3,320.8,Not Available
2021,7723292.5,434.9,Not Available
2021,6936694.8,396.1,Not Available
2021,11694004.2,661.8,Not Available
2021,4819988.6,347.1,Not Available
2021,6885361.8,397.9,Not Available
2021,6634858.9,460.3,Not Available
2021,7481189.7,422.1,Not Available
2021,15058230.2,917.7,Not Available
2021,11385776.5,660.2,Not Available
2021,7296385.4,418.4,Not Available
2021,7165923.3,428.3,Not Available
2021,9848539.5,571.6,Not Available
2021,6415825.8,359.5,Not Available
2021,5134629.2,306.2,Not Available
2021,7572674.6,446.2,Not Available
2021,6947399.5,404.7,Not Available
2021,5599509.9,322.3,Not Available
2021,146948273.3,8764.6,Not Available
2021,7542626.6,432.7,Not Available
2021,19889374.6,1514.3,Not Available
2021,3886042.8,293.3,Not Available
2021,5797226,329.9,Not Available
2021,5482920.9,314.1,Not Available
2021,10722176.8,616.5,Not Available
2021,5715082.1,328.7,Not Available
2021,6346369.8,357.3,Not Available
2021,6502540.7,368.1,Not Available
2021,39848451,2262.4,Not Available
2021,5501768.1,311.8,Not Available
2021,11320705.9,724.8,Not Available
2021,5139600.2,294,Not Available
2021,4085760.3,242.1,Not Available
2021,48411593.2,2665.9,Not Available
2021,7728731.9,584.2,Not Available
2021,18163713,1045.9,Not Available
2021,13848876.6,1058.2,Not Available
2021,Not Available,Not Available,Not Available
2021,8925247.6,557.2,Not Available
2021,14582071.3,952.5,Not Available
2021,2913132.3,184.6,Not Available
2021,19379676,1090.6,Not Available
2021,10080973.9,588,Not Available
2021,9117239.6,688.4,Not Available
2021,1952182.6,155.1,Not Available
2021,12530860.7,879.7,Not Available
2021,8842027.1,518.8,Not Available
2021,8520853,640.9,Not Available
2021,3942441.3,226.2,Not Available
2021,5198441.8,299.4,Not Available
2021,8113343.1,474.6,Not Available
2021,3007541.2,187,Not Available
2021,14889703.4,1039.6,Not Available
2021,5471304.1,331,Not Available
2021,9075520.7,556.4,Not Available
2021,3633191.3,209,Not Available
2021,6167135.7,360,Not Available
2021,6400089.7,372.8,Not Available
2021,3344750.1,194.5,Not Available
2021,6339807.9,474.3,Not Available
2021,5743122.4,331.7,Not Available
2021,6017283,337.7,Not Available
2021,6749831.4,396.6,Not Available
2021,2111623.2,167.8,Not Available
2021,6409964.2,371.1,Not Available
2021,8655148,512,Not Available
2021,5160479.5,339.4,Not Available
2021,4422215.2,254.7,Not Available
2021,7170144.1,407.8,Not Available
2021,5472245,310.4,Not Available
2021,7051885.5,448.6,Not Available
2021,17171897.8,985.1,Not Available
2021,7781148.8,462.8,Not Available
2021,7649683.9,438.9,Not Available
2021,8344829.4,497.9,Not Available
2021,4064292.6,235,Not Available
2021,12636316.9,755.6,Not Available
2021,17116842.6,975,Not Available
2021,5674109.2,326.8,Not Available
2021,7818535.1,457.9,Not Available
2021,4854356.9,278.3,Not Available
2021,8497199.4,497,Not Available
2021,6986558.8,418.3,Not Available
2021,5988769.3,345.7,Not Available
2021,4580588.6,336.9,Not Available
2021,3223987.6,209,Not Available
2021,7643656.2,450.8,Not Available
2021,4284932.4,255.9,Not Available
2021,5787921.3,333.8,Not Available
2021,6505703.9,384.3,Not Available
2021,7706455.9,457.7,Not Available
2021,6679752.4,481.4,Not Available
2021,4928820.2,284.6,Not Available
2021,4312344.8,320.8,Not Available
2021,7300043.6,544.2,Not Available
2021,5997830.8,352,Not Available
2021,4089747.7,307,Not Available
2021,8345180,483.7,Not Available
2021,6045866.9,348.4,Not Available
2021,6774382.8,425.7,Not Available
2021,12241340.2,734.8,Not Available
2021,11294384.9,852.1,Not Available
2021,6639755.4,393.2,Not Available
2021,5467000.8,314.7,Not Available
2021,22502830,1331,Not Available
2021,4037840.2,304.7,Not Available
2021,21990385.6,1281.4,Not Available
2021,131960918.3,7758.4,Not Available
2021,6475306.2,381.5,Not Available
2021,8337640.1,478.1,Not Available
2021,10547263.4,605.9,Not Available
2021,9022229.3,526,Not Available
2021,8080716,610.1,Not Available
2021,4785951.6,279.1,Not Available
2021,6672252.3,378,Not Available
2021,5256721.3,300.8,Not Available
2021,10071227.3,589.3,Not Available
2021,10120175,584.9,Not Available
2021,3861116.3,259,Not Available
2021,8738205.5,514.1,Not Available
2021,3893226.7,230.1,Not Available
2021,3306775.2,199,Not Available
2021,13846971.6,820.9,Not Available
2021,7720765.7,581.6,Not Available
2021,4797230.8,278.4,Not Available
2021,5453288.5,412.2,Not Available
2021,7108282.9,493,Not Available
2021,8575413.9,578.2,Not Available
2021,7818584,602.2,Not Available
2021,9871756.1,571.1,Not Available
2021,15854243.5,903.9,Not Available
2021,12005578.7,691.3,Not Available
2021,18857665.5,1100.6,Not Available
2021,13270527.7,823,Not Available
2021,35125283.1,2013.6,Not Available
2021,15389520.9,881.2,Not Available
2021,20066226,1168.4,Not Available
2021,10073375.9,749.6,Not Available
2021,21518464.7,1222.6,Not Available
2021,41763085,2411.4,Not Available
2021,8330615.5,483.4,Not Available
2021,4238618.9,318.1,Not Available
2021,9099051.1,691.2,Not Available
2021,10521845.5,614.5,Not Available
2021,18165845.1,1157.9,Not Available
2021,5003850.9,293.8,Not Available
2021,10176740.3,721.4,Not Available
2021,3979610.2,299.6,Not Available
2021,7828876,579,Not Available
2021,8340664,571.9,Not Available
2021,13354717.9,821.2,Not Available
2021,3610506.7,209.8,Not Available
2021,16210970.8,991.7,Not Available
2021,7749648.3,504.8,Not Available
2021,14065441.6,1041.2,Not Available
2021,8404479.4,629.9,Not Available
2021,6153427.8,429.4,Not Available
2021,9581834.8,591.9,Not Available
2021,16587265.9,1268,Not Available
2021,7237015.1,473.7,Not Available
2021,6810181.7,402.8,Not Available
2021,12476418.4,865.3,Not Available
2021,11111980.7,807.4,Not Available
2021,8924287.4,675.4,Not Available
2021,46983440.3,2812.4,Not Available
2021,24342911.8,1378.5,Not Available
2021,8293901.5,626.2,Not Available
2021,4256581,308.3,Not Available
2021,15120515.5,907.4,Not Available
2021,5100996.6,386.1,Not Available
2021,9028688.3,675,Not Available
2021,23286250.8,875.2,Not Available
2021,8080319.1,609.6,Not Available
2021,5729339.4,432.1,Not Available
2021,6793695.2,390.4,Not Available
2021,4385048,274.6,Not Available
2021,5865686.9,338,Not Available
2021,7502207.5,433.6,Not Available
2021,6159186.4,370.3,Not Available
2021,12999973.9,985.4,Not Available
2021,56185524.7,4004.6,Not Available
2021,30494677.1,2077,Not Available
2021,7164268.2,437.4,Not Available
2021,4592525.9,267.1,Not Available
2021,14265401.4,1060.5,Not Available
2021,4421206.6,334.2,Not Available
2021,8592549.5,653.3,Not Available
2021,12848641.5,963.1,Not Available
2021,3789014.1,231.8,Not Available
2021,9256144.7,691.2,Not Available
2021,15108782.6,1067.5,Not Available
2021,6279517.8,470,Not Available
2021,6687235.2,400.8,Not Available
2021,3919878.7,292.8,Not Available
2021,4182442.3,312.1,Not Available
2021,6754247,480.9,Not Available
2021,2441425.7,184,Not Available
2021,4214829.9,254.3,Not Available
2021,19087476.8,1161.8,Not Available
2021,6157233.8,454,Not Available
2021,8795245.7,663.2,Not Available
2021,10584313.3,596.5,Not Available
2021,4066194.4,279.1,Not Available
2021,6810198.4,505,Not Available
2021,8407571.9,624.5,Not Available
2021,Not Available,Not Available,Not Available
2021,5656387.7,425.6,Not Available
2021,75617031.4,4300.1,Not Available
2021,6280306.2,370.1,Not Available
2021,8408788.5,492.8,Not Available
2021,5297335.6,340.9,Not Available
2021,4383295.8,263.5,Not Available
2021,6030316.3,354.8,Not Available
2021,6440774.5,375.5,Not Available
2021,6153208.9,358.8,Not Available
2021,8764051.6,517.9,Not Available
2021,34140539.3,2031.4,Not Available
2021,14720026.9,872.1,Not Available
2021,26829959.4,1819.4,Not Available
2021,37530926.5,2181.4,Not Available
2021,9247797.5,530.5,Not Available
2021,6759536.1,411.8,Not Available
2021,6532982.5,381.9,Not Available
2021,6147652,386.2,Not Available
2021,7953390.5,450.1,Not Available
2021,19988070.7,1161.3,Not Available
2021,5272003,305.4,Not Available
2021,14201856.9,815.6,Not Available
2021,9384140.5,537,Not Available
2021,5168605.1,305.4,Not Available
2021,5168605.1,305.4,Not Available
2021,5869686.1,355.6,Not Available
2021,5930453.7,346.3,Not Available
2021,9539877.3,540.1,Not Available
2021,8875942.2,502.4,Not Available
2021,2283125.8,152,Not Available
2021,5347968.9,312.6,Not Available
2021,7271651.1,418.4,Not Available
2021,7314074.4,433.4,Not Available
2021,5975840.2,346.4,Not Available
2021,4061142.6,234,Not Available
2021,4330338.3,326.9,Not Available
2021,6188240.1,361.1,Not Available
2021,5426775.4,316.9,Not Available
2021,8446185.4,503.2,Not Available
2021,3796285.6,279.5,Not Available
2021,6078373.1,349.2,Not Available
2021,4946866.4,282.7,Not Available
2021,5728810.5,323.5,Not Available
2021,4631843.6,287.8,Not Available
2021,5379160,306.2,Not Available
2021,5720912.8,329.5,Not Available
2021,9056279.5,522.2,Not Available
2021,9967435,585.1,Not Available
2021,9967435,585.1,Not Available
2021,9141353.1,556.8,Not Available
2021,8204895.6,471.2,Not Available
2021,11913637.7,678.9,Not Available
2021,15005552,1123.1,Not Available
2021,6427232.5,371.1,Not Available
2021,5592489.6,317.5,Not Available
2021,4540112.6,265.3,Not Available
2021,6443111.1,371.4,Not Available
2021,9059117.3,529.8,Not Available
2021,10673612.1,613.9,Not Available
2021,11338675.2,656.8,Not Available
2021,21496787,1265.5,Not Available
2021,5348676.9,301.3,Not Available
2021,4828177.9,363.4,Not Available
2021,4990321.2,376.3,Not Available
2021,5569357.2,318,Not Available
2021,17290835.3,1158.5,Not Available
2021,7704001,444.5,Not Available
2021,6462094.3,488.5,Not Available
2021,6456352.1,376,Not Available
2021,25150992.2,1893.4,Not Available
2021,4830943.9,325.1,Not Available
2021,13618411.7,810.9,Not Available
2021,9391252.6,681.1,Not Available
2021,28228264.7,1599.9,Not Available
2021,15784781,922.3,Not Available
2021,38444938.3,2816,Not Available
2021,3311331.3,248.7,Not Available
2021,3706060.2,257.4,Not Available
2021,4671048.1,322.6,Not Available
2021,8084623.9,564.8,Not Available
2021,13614162.8,940.6,Not Available
2021,3696087.2,269.9,Not Available
2021,5983644.7,453.2,Not Available
2021,7981265.5,602.7,Not Available
2021,5695449,430.1,Not Available
2021,5997850.4,346.6,Not Available
2021,10595531.9,597.2,Not Available
2021,13193751.3,917.6,Not Available
2021,5427437.3,409.5,Not Available
2021,7265395.9,545,Not Available
2021,3670941.9,233.3,Not Available
2021,11442032.3,868.8,Not Available
2021,13667237.5,797.5,Not Available
2021,8396835.6,485.9,Not Available
2021,3896436.4,223.9,Not Available
2021,4974869.1,372.5,Not Available
2021,8887884,670.9,Not Available
2021,10695456.2,746.2,Not Available
2021,4950010.6,313.3,Not Available
2021,8338307.2,625.9,Not Available
2021,10533560.6,627,Not Available
2021,1240379.4,96.7,Not Available
2021,6404678.7,370.4,Not Available
2021,1049073.2,83.2,Not Available
2021,4118461.4,309.2,Not Available
2021,4116712,266.9,Not Available
2021,6310566.4,367.7,Not Available
2021,4358893.6,320,Not Available
2021,5368354.1,349.6,Not Available
2021,5045928.8,307.8,Not Available
2021,6682730.4,507.5,Not Available
